"UniDiveNum","Squid","DepthOMZ","Temp25m","UIwin","NOI","DayL","Strat","LatN","Hake","Loligo","Myct","SqMonth","SqYear","Distkm","ROV_ID","SquidCount","Effort","PDO","NPGO","LonW","DepthOLZ","tcline","tcstren","tcval","tcoxy","ocline","ocval","ocstren","octemp","date","month"
1043.2,0,506.54,12.5415,1958,-1.143,11.856,36,36.699,0,0,2.034,10,2006,25.859,2,0,0.642,-0.05,-0.5376,-122.575,153.71,22,0.638828416041913,12.9428808639256,4.394866154576,22,4.394866154576,0.288430340960141,12.9428808639256,2006-09-30,10
2910.1,14.6939,417.895,15.048,1388,-1.143,11.373,40,36.702,0,38.571,67.692,10,2006,2.71,1,6,0.408,-0.05,-0.5376,-122.052,158.17,35,0.244694110259317,13.7872302145849,3.46263258630151,48,2.87585325222839,0.143195485855553,11.5675600906497,2006-09-30,10
2911.1,18.4199,364.835,14.391,1372,-1.143,11.335,42,36.711,0,0,8.276,10,2006,2.676,1,34,1.846,-0.05,-0.5376,-122.06,NA,39,0.172930054464267,12.7878439349149,2.90976503474492,37,3.1843560845479,0.467557007103105,12.4582672318319,2006-09-30,10
2916.1,1.7102,427.65,14.385,1265,-1.143,10.835,43,36.735,14.47,0,1.525,10,2006,0.014,1,3,1.754,-0.05,-0.5376,-122.046,183.67,33,0.113777818050815,13.735441758999,3.14019751623356,36,3.30539682800397,0.421095241412128,12.5236345240504,2006-09-30,10
2921.1,0,397.29,14.747,1288,0.905,10.586,35,36.7,0.8,0,19.2,11,2006,2.271,1,0,1.771,-0.22,-0.4031,-122.048,197.25,34,0.112614882192917,13.7017671552496,3.07849296465949,72,2.53673794516475,0.269934308451699,10.9177741707768,2006-10-31,11
2922.1,0,424.83,13.4275,2032,0.905,10.35,33,36.714,6.822,0,0,11,2006,2.159,1,0,1.792,-0.22,-0.4031,-122.047,235.58,34,0.18900897256206,12.5553702775295,2.86638897780147,44,2.63142576356221,0.357013358986401,11.3649566156683,2006-10-31,11
2917.1,0,403.68,14.812,1226,0.905,10.764,82,36.736,0,0,0,11,2006,0.172,1,0,0.371,-0.22,-0.4031,-122.047,169.385,76,0.151857120917491,12.2038428177668,2.45121265071789,36,3.3209801830041,0.343859972953855,12.5734920114605,2006-10-31,11
2933.1,19.0558,447.86,13.456,1707,2.745,9.647,77,36.709,7.036,0,31.955,12,2006,2.739,1,37,1.942,0.14,0.6094,-122.052,183.67,122,0.216883396881392,11.0462313614973,2.19878116962856,26,3.42301691342443,0.267582189974562,14.2327237519096,2006-11-30,12
2934.1,0,444.15,13.54,1566,2.745,9.623,49,36.797,4.167,0,0,12,2006,0.716,1,0,2.15,0.14,0.6094,-121.999,NA,130,0.275780387730177,11.0934713966071,2.31627296620019,40,3.43490015185642,0.280181517998091,14.2274861812947,2006-11-30,12
3157.1,0.5405,500.3,11.673,1348,1.343,9.62,96,36.696,3.55,0,6.337,13,2007,1.915,1,1,1.85,-1,1.0977,-122.047,298.78,92,0.0893113492307853,10.0940231112337,3.51725711208074,94,4.15421732624426,0.249082805531669,10.4199889419767,2006-12-31,1
3155.1,0,547.34,11.719,1262,1.343,9.591,96,36.7,3.636,0,3.636,13,2007,2.886,1,0,0.35,-1,1.0977,-122.057,302.05,88,0.202556199615079,10.6661425034671,4.40075906451798,83,4.23339861228565,0.572595843587544,10.5728589986312,2006-12-31,1
3154.1,0,536.05,11.925,1129,1.343,9.543,96,36.719,1.584,0,0.789,13,2007,0.124,1,0,1.587,-1,1.0977,-121.999,285.6,90,0.184069938296239,10.9728215033035,5.02693906723011,91,3.89207618815794,0.633154261275486,10.4832838922255,2006-12-31,1
3156.1,4.0678,515.6,11.687,1302,1.343,9.601,62,36.744,0,0,0,13,2007,3.752,1,7,1.721,-1,1.0977,-122.1,293.23,71,0.114047494669186,10.7355531388468,4.75459199660417,149,3.4714218276542,0.355947433051647,10.0514593675234,2006-12-31,1
3159.1,0,516.935,11.716,1393,1.343,9.632,75,36.745,3.019,0,0,13,2007,3.402,1,0,1.254,-1,1.0977,-122.112,290.55,69,0.111067979191276,11.0283822591101,5.10508375155176,80,4.8165334051802,0.401896063565178,11.0284848789972,2006-12-31,1
3158.1,2.5131,540.21,11.712,1393,1.343,9.63,81,36.746,0,0,112.727,13,2007,3.481,1,2,0.796,-1,1.0977,-122.104,302.895,76,0.0651384737060012,10.8721828614158,4.81462805813018,112,4.2664446722526,0.231017484856112,10.2120521409334,2006-12-31,1
2983.1,0,537.585,11.651,2699,5.106,11.222,52,36.702,15.889,0,41.119,3,2007,2.752,1,0,1.688,-0.36,-0.1523,-122.053,298.68,33,0.293802635930294,11.2434981638043,4.67449073232078,35,5.36368457395773,0.308643848186104,11.1991476584139,2007-02-28,3
1087.2,7.0073,472.28,12.055,3998,1.956,12.483,64,36.337,0,0,3.09,4,2007,68.336,2,8,1.142,0.16,0.6383,-122.915,252.785,84,0.195209559340679,10.4258852186279,4.49896473956608,86,4.39123185993588,0.239688372128874,10.3383570093566,2007-03-31,4
1088.2,0,499.71,11.1195,4051,1.956,12.525,66,36.552,0,0,2.637,4,2007,34.375,2,0,0.475,0.16,0.6383,-122.507,270.33,66,0.158406845167442,10.3943979589369,4.53949786308409,68,4.38542412583618,0.335494462293198,10.3222666218047,2007-03-31,4
1085.2,10.2256,485.25,11.027,3613,1.956,12.378,80,36.553,0,0,132.676,4,2007,33.876,2,17,1.662,0.16,0.6383,-122.502,231.46,67,0.178953239252334,10.1833749608898,3.62942335710932,64,3.86410512288677,0.344401101493913,10.3054199687233,2007-03-31,4
1086.2,0,505.205,10.455,3780,1.956,12.412,67,36.607,0,0,0.8,4,2007,11.301,2,0,1.879,0.16,0.6383,-122.165,172.26,68,0.109934645531068,9.72656760475114,3.19895353092436,60,3.4729470483849,0.153769770547225,9.9219578598901,2007-03-31,4
2992.1,0,529.515,10.217,4635,1.956,12.997,45,36.693,38.866,0,1,4,2007,1.637,1,0,2.279,0.16,0.6383,-122.046,NA,39,0.422933555047001,9.63793259452958,3.44089028377072,96,2.88033186706316,0.265037516161999,9.52098652649709,2007-03-31,4
2993.1,0,498.82,9.6,4292,1.956,13.034,55,36.697,0,0,10.141,4,2007,2.49,1,0,1.904,0.16,0.6383,-122.055,178.66,53,0.529195410008813,9.07998533240374,2.5367892405336,65,4.36077576876544,0.502909375001489,10.6551294029432,2007-03-31,4
1084.2,0,539.91,10.779,3525,1.956,12.333,32,36.702,5131.304,0,0,4,2007,2.473,2,0,0.713,0.16,0.6383,-122.049,245.15,27,0.304668671223367,10.5991904218821,5.20365598876748,29,4.83177992861161,0.688736979789852,10.4342013925572,2007-03-31,4
3005.1,0,437.91,10.026,4168,2.032,13.667,41,36.698,0,0,0.471,5,2007,2.583,1,0,2.588,-0.1,1.0346,-122.055,166.16,39,0.446011422468162,9.48280860124704,3.60188142606588,58,4.57919243485803,0.38149995949091,11.062740818537,2007-04-30,5
3006.1,0,440.98,10.099,4029,2.032,13.7,41,36.699,11.842,0,6.4,5,2007,2.961,1,0,1.75,-0.1,1.0346,-122.06,144.68,35,0.387421118556224,9.69950914416565,3.93210333783444,51,3.50613065677244,0.352772219361082,10.3994179276355,2007-04-30,5
3007.1,0,473.66,9.817,4053,2.032,13.731,24,36.7,55.758,0,6.99,5,2007,2.345,1,0,0.537,-0.1,1.0346,-122.049,148.25,31,0.332608327980863,9.54582617865516,3.7877874843675,42,3.21413820625837,0.373434692393453,9.52352693949579,2007-04-30,5
3018.1,0,519.51,10.294,3684,3.249,14.362,98,36.704,10.37,0,1.424,6,2007,2.924,1,0,1.887,0.09,1.6168,-122.054,198.44,31,0.723624468789158,9.86258106680019,3.86261185815372,40,3.53508886515043,0.613938078428689,9.44634688175756,2007-05-31,6
3015.1,0,451.675,10.984,3730,3.249,14.265,36,36.822,20.339,3.412,0,6,2007,3.934,1,0,1.079,0.09,1.6168,-121.982,246.83,29,0.394726950386897,10.4051748926127,3.63448673477312,42,3.55787664569895,0.411644626164988,9.37765754612778,2007-05-31,6
1108.2,0,479.41,11.433,2558,-1.612,14.08,15,35.663,0,0,3.158,7,2007,87.029,2,0,0.713,0.78,1.5856,-122.756,321.63,18,0.993995094735056,12.9311729845093,5.42000935574571,19,5.31213525578075,0.277354863190278,12.5319463119288,2007-06-30,7
1109.2,3.1579,513.57,14.723,2420,-1.612,14.076,35,35.832,0,0,800,7,2007,67.811,2,1,0.317,0.78,1.5856,-122.667,306.86,33,1.01836917574994,13.2335918542902,5.41600848447249,40,5.02508180109117,0.242831276076017,11.8044090179944,2007-06-30,7
1106.2,30,486.24,15.1075,2613,-1.612,14.165,50,36.13,0,0,12,7,2007,121.463,2,10,0.333,0.78,1.5856,-123.549,348.73,44,0.750775556190069,13.6939527266089,5.82831487872561,96,4.27558113024246,0.196330920654173,10.2175712293848,2007-06-30,7
3051.1,0,568.52,11.065,3473,-1.612,14.469,24,36.685,0,0,1.15,7,2007,2.24,1,0,2.246,0.78,1.5856,-122.061,259.425,22,0.385913747601707,11.3942788648241,4.49503216368439,35,3.93210333783444,0.222608756169454,9.69950914416565,2007-06-30,7
1105.2,7.4074,548.82,15.987,2646,-1.612,14.227,44,36.694,0,0,31.628,7,2007,26.363,2,5,0.675,0.78,1.5856,-122.571,281.68,38,0.638112120113749,14.2744936872969,5.74960383840254,114,3.91918059623954,0.210842115950862,10.0185896859885,2007-06-30,7
1112.2,2.2785,497.675,14.7845,2023,-1.555,13.967,32,36.331,0,0,1.975,8,2007,68.386,2,3,1.317,0.5,1.6819,-122.916,279.745,26,1.15725343192408,14.7060032684704,5.58599239242492,128,3.66492083714873,0.230892748696224,9.8957797035577,2007-07-31,8
1115.2,45.5696,471.335,13.991,1971,-1.555,13.885,29,36.334,0,0,11.613,8,2007,69.294,2,15,0.329,0.5,1.6819,-122.926,291.495,30,0.625271548766259,13.2972443932407,5.75088032755575,119,3.42647117953976,0.175677455978691,9.57006643182143,2007-07-31,8
1114.2,0,501.095,15.048,1924,-1.555,13.913,26,36.343,0,0,23.607,8,2007,68.568,2,0,0.342,0.5,1.6819,-122.918,286.79,27,0.905746054877694,14.0553719142526,5.65267436827781,141,2.99318210591219,0.143351549518662,9.24379884821024,2007-07-31,8
1113.2,0,482.72,13.975,1934,-1.555,13.941,32,36.344,0,0,0,8,2007,68.564,2,0,0.321,0.5,1.6819,-122.918,287.825,27,1.3712582264622,13.8372093105714,5.61222493598438,140,3.03100534302639,0.171573545050613,9.2569394465074,2007-07-31,8
1110.2,18.4615,495.3,14.4855,2294,-1.555,14.096,35,36.372,0,0,96.522,8,2007,46.518,2,10,0.542,0.5,1.6819,-122.668,276.18,39,0.799587127106692,12.491402995579,5.52097690197683,40,5.46475110781229,0.208272306734675,12.294031049191,2007-07-31,8
1116.2,0,530.31,11.351,2041,-1.555,13.874,74,36.593,0,0,31.088,8,2007,10.366,2,0,1.117,0.5,1.6819,-122.161,261.8,22,0.32172739308867,11.358143772461,3.95503294421181,22,3.95503294421181,0.34799966081318,11.358143772461,2007-07-31,8
3068.1,1.7734,567.14,11.695,2284,-1.555,13.465,20,36.7,0,0,0.571,8,2007,1.995,1,3,1.692,0.5,1.6819,-122.043,190.21,22,0.27829070761852,11.8906245690025,4.28974432434771,40,3.3698933650946,0.22912477256072,9.3085427175845,2007-07-31,8
3067.1,1.875,595.89,12.69,2300,-1.555,13.533,32,36.701,0,0,4.437,8,2007,2.598,1,5,2.667,0.5,1.6819,-122.052,207.52,25,0.296727891875486,12.3684203287736,5.17111738287619,40,3.17506714231837,0.194228284014875,9.49893995662054,2007-07-31,8
3066.1,2.1192,597.92,12.404,2269,-1.555,13.566,38,36.703,0.725,0,48,8,2007,2.656,1,4,1.887,0.5,1.6819,-122.051,259.675,25,0.219924171363706,12.4997267103885,5.55604626580288,32,3.71454342046169,0.359379059775189,9.50577090562311,2007-07-31,8
1111.2,0,531.79,11.235,2079,-1.555,14.019,20,36.706,3.282,0,60.312,8,2007,2.827,2,0,3.654,0.5,1.6819,-122.048,255.855,22,0.427281646857109,11.5712568101024,4.82910972562548,22,4.82910972562548,0.54360426111445,11.5712568101024,2007-07-31,8
3079.1,0,516.395,11.52,1848,1.378,12.489,53,36.7,0,0,8.32,9,2007,2.642,1,0,2.05,-0.36,1.1561,-122.053,198.44,22,0.256224183259962,11.6108417886052,4.53512672614894,175,2.36202135430524,0.260699877833306,8.38986753836036,2007-08-31,9
3082.1,1.1707,563.47,11.7505,1872,1.378,12.41,23,36.708,13.151,0,713.455,9,2007,2.821,1,1,0.854,-0.36,1.1561,-122.049,238.21,22,0.435366690043675,12.0468394249396,5.19280857383152,27,4.99583028482822,0.218555147334073,12.1634572725161,2007-08-31,9
3081.1,1.8629,558.23,11.675,1917,1.378,12.449,24,36.748,0.368,0,97.231,9,2007,2.996,1,6,3.221,-0.36,1.1561,-122.091,219.86,22,0.576276771904092,12.1139340775525,5.11056895647371,44,3.88805761701187,0.433335042832072,11.1829980338856,2007-08-31,9
3095.1,1.9473,507.73,11.8545,1809,2.133,11.572,20,36.697,0.302,0.98,0.409,10,2007,2.545,1,4,2.054,-1.45,1.6142,-122.056,144.58,22,0.177597224255031,11.9503187768312,3.87105775272939,51,3.39306363362251,0.172882387008478,10.2104138474901,2007-09-30,10
3092.1,1.206,499.02,11.8805,1771,2.133,11.651,57,36.702,0,0,6.737,10,2007,2.394,1,2,1.658,-1.45,1.6142,-122.047,174.44,29,0.136538369985736,11.6737942978169,4.25753678354194,44,3.20629935902179,0.255331233625413,10.2608604113065,2007-09-30,10
3094.1,11.8681,526.44,12.307,1819,2.133,11.605,55,36.74,0,0,3.81,10,2007,3.913,1,9,0.758,-1.45,1.6142,-122.1,205.285,56,0.258591889089782,11.0329974518233,3.91713036699648,22,5.19280857383152,0.214457667443877,12.0468394249396,2007-09-30,10
3093.1,5.1613,513.075,12.272,1819,2.133,11.61,27,36.745,0,0,584.348,10,2007,3.696,1,2,0.387,-1.45,1.6142,-122.101,176.52,22,0.168695135515763,12.5731951878941,5.2057181984639,28,4.55693005981967,0.243205615122904,11.5929526267342,2007-09-30,10
3091.1,0,461.58,11.844,1780,2.133,11.689,41,36.748,0,0,135.789,10,2007,3.425,1,0,1.087,-1.45,1.6142,-122.1,140.52,32,0.151253703078535,11.244725409358,4.18871924875771,22,4.28974432434771,0.346960395449888,11.8906245690025,2007-09-30,10
1154.2,6.2609,474.55,12.051,1541,3.971,9.984,40,35.847,0,0,43.871,11,2007,66.915,2,3,0.479,-1.08,1.2699,-122.671,191.7,30,0.617387235378393,11.5113672704225,5.30481497831829,31,5.21438855105233,0.343584602569888,11.3533152171834,2007-10-31,11
1147.2,14.0206,509.02,15.928,1771,3.971,10.752,63,36.326,0,1.491,0,11,2007,66.901,2,17,1.212,-1.08,1.2699,-122.9,297.74,45,0.679947342786398,14.0868750087577,5.66481237661799,104,4.3730173692862,0.200744525757014,10.4421452292881,2007-10-31,11
1149.2,21.8182,505.945,16.328,1657,3.971,10.713,39,36.342,0,0,12,11,2007,66.785,2,9,0.412,-1.08,1.2699,-122.898,315.485,34,1.11441962556895,14.8139333535199,5.60198811142427,102,4.2958388410922,0.249411690381573,9.94872686485573,2007-10-31,11
1151.2,0,504.065,14.823,1430,3.971,10.634,29,36.545,0,0,0,11,2007,33.226,2,0,1.471,-1.08,1.2699,-122.48,282.97,27,0.826544101295194,14.526447245102,5.62289885571935,66,4.89596406557513,0.218365195703459,10.9798248417985,2007-10-31,11
1150.2,1.4724,477.82,13.229,1534,3.971,10.658,94,36.613,0,0,1.055,11,2007,10.831,2,3,2.037,-1.08,1.2699,-122.161,270.13,56,0.414678293365738,11.6250337007434,5.05038077451867,59,4.91150504631327,0.203383580880596,11.3438092615564,2007-10-31,11
1152.2,0,468.805,13.104,1398,3.971,10.595,31,36.631,0,0,2.609,11,2007,9.932,2,0,1.696,-1.08,1.2699,-122.154,287.88,47,0.42848602784681,11.5338946127208,4.89902587688142,44,5.04858307925136,0.220068254693493,11.8280096531028,2007-10-31,11
1146.2,0.7273,495.55,11.0015,1800,3.971,10.765,24,36.685,0,0,17.528,11,2007,3.455,2,1,1.375,-1.08,1.2699,-122.075,204.69,19,0.411123935888998,11.4489097432817,5.04971278841593,25,4.68807522164413,0.346562776046715,10.9486253223213,2007-10-31,11
3130.1,3.549,500.5,14.05,1479,3.971,10.384,38,36.698,0,0,10.847,11,2007,2.137,1,8,2.254,-1.08,1.2699,-122.048,245.295,34,0.20617274391995,12.8953430000201,5.83010038839257,32,4.00411225234126,0.239722607607074,11.5202823131503,2007-10-31,11
3131.1,0,509.41,13.964,1542,3.971,10.351,65,36.705,0,0,1.209,11,2007,2.754,1,0,2.362,-1.08,1.2699,-122.049,297.89,33,0.202581538413327,13.1429553806109,5.90538064980818,83,2.99275313162551,0.234555067049165,10.1005568456583,2007-10-31,11
3142.1,0,500.2,11.396,1456,7.031,9.565,57,36.697,0,0.779,13.758,12,2007,1.733,1,0,1.788,-0.58,1.0825,-122.044,284.11,92,0.290860018310675,10.4442572420992,3.79980246574559,58,3.81252761252779,0.466128268562291,10.9042541955001,2007-11-30,12
1157.2,0,476.34,10.722,1283,7.031,9.825,26,36.698,10.213,5.053,438.261,12,2007,4.58,2,0,0.492,-0.58,1.0825,-122.083,241.08,22,0.180187973103159,10.8539063908448,4.65738870536633,22,4.65738870536633,0.801693288502393,10.8539063908448,2007-11-30,12
1155.2,299.1781,531.3,12.583,1482,7.031,9.848,45,36.701,0,0,86.897,12,2007,25.733,2,91,0.304,-0.58,1.0825,-122.578,256.95,42,0.81646344043957,11.4001448120904,5.19914165269438,44,5.0230789393219,0.350901778491314,10.9871354633688,2007-11-30,12
1156.2,69.7674,529.51,12.58,1482,7.031,9.84,43,36.707,0,0,3.288,12,2007,25.279,2,25,0.358,-0.58,1.0825,-122.582,267.06,37,0.913726856555151,11.4454824044782,5.28983815759718,85,3.56882436340121,0.47563648963858,9.8041375170766,2007-11-30,12
3146.1,10.5,515.16,12.296,1376,7.031,9.529,57,36.743,1.69,0,22.446,12,2007,3.862,1,7,0.667,-0.58,1.0825,-122.1,276.68,53,0.1714618039142,11.6589495656588,5.20166709853303,62,4.94245783681776,0.492341947128666,10.9786499029327,2007-11-30,12
3143.1,0,508.375,11.832,1382,7.031,9.549,27,36.745,0,0,1.045,12,2007,3.509,1,0,2.75,-0.58,1.0825,-122.096,275.935,23,0.228614970461885,11.8212235001246,5.70623083418676,172,1.54732076656232,0.250757845210537,9.05520453582199,2007-11-30,12
3144.1,0,575.2,11.467,1362,7.031,9.536,29,36.778,5.235,0,0,12,2007,1.664,1,0,2.913,-0.58,1.0825,-122.018,268.245,186,0.250135599469568,8.9807722427478,2.15689721813014,93,4.05519450100591,0.235145943633456,10.3599790571359,2007-11-30,12
3180.1,0,508.62,10.0165,3407,8.118,11.776,42,36.7,9.767,0,8.471,3,2008,2.543,1,0,1.196,-0.71,1.7946,-122.052,160.06,39,0.399719922804839,9.56500495830867,3.5256581919174,82,4.21497123941866,0.371675532977655,10.2536502314904,2008-02-29,3
3181.1,0,497.43,10.009,3690,8.118,11.814,48,36.704,3.871,0,5.367,3,2008,2.305,1,0,1.767,-0.71,1.7946,-122.04,128.71,41,0.203039399469296,9.6325853571108,3.72901345206893,89,3.8858392280795,0.301357568840128,10.3049714877989,2008-02-29,3
3194.1,0,440.53,9.364,3913,4.419,12.883,46,36.696,3.853,0,0.552,4,2008,1.977,1,0,1.825,-1.52,1.7532,-122.048,113.83,36,0.223295321265923,8.8412078642673,2.66653473018315,79,4.64451036036641,0.302326393337691,10.7156138943567,2008-03-31,4
3196.1,0,472.92,9.229,3860,4.419,12.959,54,36.696,20.87,0,25.714,4,2008,1.817,1,0,1.737,-1.52,1.7532,-122.046,118.045,38,0.226018690057115,9.06660413212667,3.58860369856068,39,3.5256581919174,0.388995694956023,9.56500495830867,2008-03-31,4
3198.1,0,447.71,9.079,3814,4.419,13.003,25,36.745,783,0,0,4,2008,3.733,1,0,0.462,-1.52,1.7532,-122.099,131.39,22,0.344196378206438,9.17568803922621,3.75897649988395,32,3.19922133427141,0.145926104130934,9.01859983902802,2008-03-31,4
3197.1,0,499.81,8.96,3814,4.419,12.999,77,36.747,622.979,0,0,4,2008,3.475,1,0,0.325,-1.52,1.7532,-122.1,NA,70,0.346015197135298,8.53739982781456,1.6620160692122,42,3.59815654828582,0.445586686593293,9.58735805312707,2008-03-31,4
3195.1,0,457.17,9.015,3884,4.419,12.923,66,36.749,87.652,0,4.8,4,2008,3.34,1,0,1.225,-1.52,1.7532,-122.098,147.115,62,0.349817543755429,8.6214834384663,2.17162654836267,87,4.20840484334648,0.449099428708281,10.2323836957473,2008-03-31,4
3205.1,0,448.8,9.726,3968,0.568,13.854,37,36.696,0,0,13.416,5,2008,1.917,1,0,1.783,-1.37,1.9598,-122.047,179.4,22,0.734904867651435,9.80563691750932,4.12439653970107,74,2.49550144762758,0.301008855810988,8.73250253797579,2008-04-30,5
3203.1,0,468.61,9.845,3977,0.568,13.826,23,36.747,0,0,299.406,5,2008,3.514,1,0,0.529,-1.37,1.9598,-122.099,177.96,22,0.625710689577528,10.0631904274797,4.51027396674298,64,1.9659959623768,0.308972191274491,8.55988311393733,2008-04-30,5
3208.1,0,452.07,10.311,3659,1.47,14.215,20,36.73,0,0,2.017,6,2008,0.867,1,0,0.513,-1.34,1.5905,-122.008,NA,73,0.175086126517099,9.16753600064788,3.24249878743203,22,2.52431683646282,0.205317329841969,8.99279903683771,2008-05-31,6
3209.1,0,418.34,10.666,3659,1.47,14.22,58,36.755,2.824,0,0,6,2008,1.006,1,0,0.304,-1.34,1.5905,-121.971,163.725,45,0.28765751679306,9.85069288373309,4.33705665752623,26,3.38919415099665,0.275136111980762,9.07510947498515,2008-05-31,6
3210.1,0,485.35,10.166,3947,1.47,14.264,36,36.802,5.217,0,0,6,2008,1.422,1,0,0.904,-1.34,1.5905,-121.994,132.18,35,0.16746715140891,9.71171721557721,2.93948148648774,60,2.77436602846001,0.145414841376845,8.81830134267494,2008-05-31,6
3481.1,20.0881,596.73,12.947,55,-8.052,9.506,47,36.702,0.755,0,115.343,13,2009,2.444,1,38,1.892,0.83,2.5969,-122.049,292.73,98,0.180764044107571,11.2394698611244,3.41140950479434,85,3.24525849670538,0.292317660037828,10.2236768543955,2008-12-31,1
3514.1,15.4667,493.37,13.256,-943,-6.328,10.17,93,36.7,0,0,39.881,14,2009,2.031,1,29,1.875,0.82,2.3346,-122.044,267.55,90,0.30818028396429,11.2790006955282,4.15806745595223,22,5.13915155392933,0.755220860528145,11.7685502921389,2009-01-31,2
3525.1,27.9234,586.34,13.219,11,-6.328,10.627,94,36.712,37.983,0,0,14,2009,0.422,1,79,2.829,0.82,2.3346,-121.998,302.75,92,0.307940462594507,11.7268808045753,4.72095876734493,29,4.74284465205864,0.362138459048723,11.2222118584349,2009-01-31,2
30.3,269.2683,516.095,10.729,3101,1.11,14.037,22,35.943,0,0,558.904,5,2009,161.315,3,92,0.342,-0.88,0.8282,-123.961,222.34,87,0.336263008463793,10.6099186117208,5.41442437297057,133,3.1327519613825,0.284429249493252,8.96113659467603,2009-04-30,5
31.3,80.9816,496.64,11.0035,3101,1.11,14.044,23,35.949,0,0,863.284,5,2009,160.63,3,55,0.679,-0.88,0.8282,-123.958,260.22,126,0.277699847306464,9.20927048590797,4.23408046603419,131,3.84717485351421,0.336813608336582,8.88931500176982,2009-04-30,5
26.3,0,533.67,11.239,3317,1.11,13.975,26,36.117,0,0,78.987,5,2009,57.073,3,0,0.429,-0.88,0.8282,-122.748,285.3,22,0.42158570404059,11.6194057999665,5.96545578056518,87,4.72725388525936,0.244830931518996,9.83328889267908,2009-04-30,5
32.3,0,493.225,13.808,3114,1.11,14.082,59,36.222,0,0,133.77,5,2009,97.059,3,0,0.312,-0.88,0.8282,-123.232,306.61,59,0.413858643623584,12.4467534281097,5.57448906832511,17,5.33297525901352,0.278786567594612,13.9213453776109,2009-04-30,5
25.3,0,508.72,10.952,3386,1.11,13.995,24,36.597,0,0,18.947,5,2009,9.505,3,0,0.421,-0.88,0.8282,-122.147,218.62,49,0.388837822273191,10.2766744187971,4.90450487231457,49,4.90450487231457,0.500677422573958,10.2766744187971,2009-04-30,5
21.3,8.7137,450.88,10.057,3640,1.11,13.427,33,36.642,0,0,2.827,5,2009,7.45,3,35,4.017,-0.88,0.8282,-122.126,182.47,31,0.294388485599966,9.69590031584907,4.64601128341878,27.5,4.44305719775941,0.221279891762183,9.85538305010357,2009-04-30,5
20.3,21.7539,439.39,9.8035,3417,1.11,13.395,24,36.701,0,0,33.196,5,2009,2.581,3,123,5.654,-0.88,0.8282,-122.052,198.49,22,0.501519666884342,10.2308965903755,4.76308831895752,38.5,3.94874712675573,0.521739325891623,9.88422876039183,2009-04-30,5
24.3,0,492.28,10.148,3925,1.11,13.532,56,36.701,0,0,607.059,5,2009,2.395,3,0,0.554,-0.88,0.8282,-122.049,158.275,52,0.174620112585283,9.4563080410806,3.95200924156185,56,3.67930866087389,0.301534997582541,9.29916876168231,2009-04-30,5
19.3,0,444.84,10.24,3077,1.11,13.369,21,36.712,0,0,6.229,5,2009,5.229,3,0,3.167,-0.88,0.8282,-122.181,229.78,22,0.387416297483978,10.3785639819852,5.24744424933055,34.5,4.58419409811054,0.431264648298472,10.1192956974257,2009-04-30,5
23.3,0,415.81,10.182,3897,1.11,13.503,37,36.779,0,0,0,5,2009,1.55,3,0,6.083,-0.88,0.8282,-122.015,163.03,34,0.283341109756419,9.59815406894873,3.92352518564884,35,3.83247077199893,0.39197831880512,9.5326117931873,2009-04-30,5
22.3,0,423.74,9.689,3768,1.11,13.47,20,36.791,0,0,2.324,5,2009,0.136,3,0,5.538,-0.88,0.8282,-122,176.03,33,0.243999104471258,9.32272531776931,3.3691908484782,35,3.4459720765214,0.320508392856902,9.51128789570092,2009-04-30,5
33.3,0,526.74,10.555,3154,-2.38,14.142,21,36.696,0,0,320,6,2009,6.689,3,0,0.333,-0.31,0.7336,-122.109,200.03,15,0.38671235642876,11.5410082607381,5.99947732296216,15,5.99947732296216,0.314621140481948,11.5410082607381,2009-05-31,6
3407.1,53.2258,525.205,11.53,1669,-0.257,13.43,56,36.702,0,0,7026.122,8,2009,2.736,1,55,1.033,0.09,0.9525,-122.053,204.29,30,0.456211509022744,11.4202036077767,4.95385114541586,22,4.98043858437469,0.438556381751446,10.8602980871529,2009-07-31,8
3409.1,0,529.51,11.3775,1627,-0.257,13.36,47,36.705,0,5.793,104.151,8,2009,2.747,1,0,1.883,0.09,0.9525,-122.049,211.43,22,0.404387600256864,11.8226969760268,5.45806204239168,22,4.32401610578209,0.320503754807621,10.7272183308828,2009-07-31,8
3405.1,0,546.54,10.7,1781,-0.257,13.534,46,36.71,0,145.778,46.222,8,2009,0.171,1,0,2.196,0.09,0.9525,-122.006,204.59,22,0.536496960387981,10.7272183308828,4.32401610578209,47,3.25474997953535,0.542239247212186,9.24936685234451,2009-07-31,8
3402.1,0,564.66,12.5735,2034,-0.257,13.759,60,36.713,0,0,0,8,2009,5.087,1,0,0.4,0.09,0.9525,-122.186,192.145,46,0.445924851159337,11.0943378831348,4.80800985568292,72,3.31195650330928,0.235606342939961,9.21923329843422,2009-07-31,8
3406.1,0,504.115,11.458,1781,-0.257,13.529,32,36.713,0,0,88.085,8,2009,1.026,1,0,0.746,0.09,0.9525,-122.015,212.175,23,0.35487540734768,11.433286578407,5.1193870312841,48,4.74221051441673,0.37666634980735,10.9371926884276,2009-07-31,8
3403.1,0,516.05,10.512,1952,-0.257,13.602,20,36.749,0,7.273,1451.566,8,2009,3.135,1,0,0.512,0.09,0.9525,-122.105,215.7,22,0.380593231243895,10.8602980871529,4.98043858437469,47,4.12952852166552,0.385735302907239,9.68415546019895,2009-07-31,8
